room_id,hotel_id,room_type,availability,price_per_night
3123,20,Double,Yes,220.1826881
3124,20,Single,Yes,417.3986169
3125,20,Suite,Yes,460.0622197
3126,20,Double,Yes,382.4764843
3127,20,Suite,Yes,361.560408
3128,20,Suite,Yes,398.9038884
3129,20,Suite,No,141.4615301
3130,20,Suite,Yes,313.9055304
3131,20,Suite,Yes,354.8116219
3132,20,Single,No,395.3848845
3133,20,Suite,No,82.1317172
3134,20,Suite,No,314.792671
3135,20,Double,Yes,211.7000414
3136,20,Suite,No,148.9195076
3137,20,Double,Yes,203.4087302
3138,20,Double,Yes,387.9720786
3139,20,Double,No,386.6061306
3140,20,Suite,No,473.9467118
3141,20,Double,No,399.5834926
3142,20,Single,Yes,170.8456514
3143,20,Single,Yes,365.8096813
3144,20,Double,Yes,340.0347813
3145,20,Double,No,450.7347799
3146,20,Single,No,384.7974545
3147,20,Suite,Yes,190.4616787
3148,20,Suite,Yes,141.2068786
3149,20,Suite,No,80.05130508
3150,20,Single,No,118.2656915
3151,20,Double,No,392.497753
3152,20,Suite,No,178.4479373
3153,20,Double,No,433.0277951
3154,20,Suite,No,156.4480893
3155,20,Single,No,194.5485502
3156,20,Single,No,342.6821179
3157,20,Suite,Yes,156.0143088
3158,20,Single,No,115.1471711
3159,20,Suite,No,363.254205
3160,20,Suite,Yes,152.4702791
3161,20,Suite,No,157.6532576
3162,20,Double,Yes,317.7122787
3163,20,Double,Yes,227.3855478
3164,20,Suite,Yes,63.95102515
3165,20,Suite,No,320.7437166
3166,20,Double,Yes,140.9241516
3167,20,Suite,No,125.0952939
3168,20,Double,No,305.9197341
3169,20,Double,No,423.5118407
3170,20,Single,Yes,267.09725
3171,20,Single,Yes,443.9687328
3172,20,Double,Yes,121.0463862
3173,20,Double,Yes,388.4457185
3174,20,Suite,Yes,63.7223403
3175,20,Single,Yes,259.1612855
3176,20,Single,No,370.999692
3177,20,Double,Yes,117.9462353
3178,20,Double,No,234.9299124
3179,20,Double,No,468.8292702
3180,20,Single,No,319.8456904
3181,20,Double,No,486.9239942
3182,20,Double,Yes,490.2907251
3183,20,Double,No,211.1990795
3184,20,Suite,Yes,336.2373303
3185,20,Suite,No,95.21828046
3186,20,Single,No,260.1366748
3187,20,Suite,Yes,248.9829276
3188,20,Single,Yes,230.9784929
3189,20,Suite,Yes,166.7368037
3190,20,Double,Yes,344.6573089
3191,20,Single,No,293.8251653
3192,20,Double,Yes,238.262493
3193,20,Suite,Yes,444.8044211
3194,20,Single,No,131.8007826
3195,20,Suite,Yes,453.9399237
3196,20,Single,No,393.4966858
3197,20,Single,No,256.102203
3198,20,Single,Yes,143.7129939
3199,20,Double,Yes,228.7706835
3200,20,Double,No,294.7574944
3201,20,Suite,Yes,146.6792404
3202,20,Single,No,385.9077163
3203,20,Single,No,412.5135869
3204,20,Double,Yes,448.4128626
3205,20,Single,Yes,193.0123528
3206,20,Double,No,182.013044
3207,20,Suite,No,89.41878617
3208,20,Suite,Yes,246.928148
3209,20,Single,No,249.0456615
3210,20,Single,Yes,462.6317782
3211,20,Suite,Yes,123.2116095
3212,20,Suite,Yes,396.5418316
3213,20,Double,No,255.129481
3214,20,Double,No,431.8910528
3215,20,Suite,No,483.0915531
3216,20,Double,Yes,433.8541114
3217,20,Suite,No,155.1802545
3218,20,Single,No,321.4152302
3219,20,Suite,Yes,270.544044
3220,20,Suite,Yes,72.55051716
3221,20,Single,No,235.9270503
3222,20,Single,No,281.7652672
3223,20,Single,No,189.5099225
3224,20,Double,Yes,358.9293404
3225,20,Double,No,133.8977236
3226,20,Single,Yes,423.395716
3227,20,Double,Yes,233.7783432
3228,20,Double,Yes,172.1916895
3229,20,Single,No,146.7898849
3230,20,Double,No,427.8375292
3231,20,Single,Yes,152.7193341
3232,20,Single,Yes,489.207638
3233,20,Single,Yes,126.2145048
3234,20,Single,Yes,349.3527994
3235,20,Double,No,364.1083111
3236,20,Single,Yes,348.4118369
3237,20,Single,No,387.3216017
3238,20,Double,Yes,202.3149786
3239,20,Single,No,304.3973495
3240,20,Suite,No,181.737207
3241,20,Single,No,457.8434684
3242,20,Double,Yes,95.6529452
3243,20,Single,No,253.4726595
3244,21,Suite,No,492.4308102
3245,21,Single,Yes,471.6976896
3246,21,Suite,No,404.8062346
3247,21,Single,Yes,270.1921478
3248,21,Single,No,496.0230649
3249,21,Single,No,377.4413746
3250,21,Single,No,414.4077951
3251,21,Single,No,210.3437403
3252,21,Single,No,330.5568975
3253,21,Suite,Yes,266.2386479
3254,21,Single,Yes,366.6814907
3255,21,Double,No,399.4251023
3256,21,Single,Yes,219.4399817
3257,21,Double,No,433.8510547
3258,21,Double,Yes,419.155003
3259,21,Single,No,384.2349987
3260,21,Suite,Yes,174.1005135
3261,21,Double,No,215.4965463
3262,21,Single,No,388.8261751
3263,21,Single,No,249.3056894
3264,21,Suite,No,101.2524936
3265,21,Double,Yes,431.0282883
3266,21,Double,No,347.9982641
3267,21,Double,No,414.6539941
3268,21,Single,No,444.8655435
3269,21,Double,No,448.5731573
3270,21,Double,Yes,76.54396361
3271,21,Double,Yes,308.9844455
3272,21,Double,Yes,339.3981773
3273,21,Suite,No,256.4555653
3274,21,Double,Yes,184.7871251
3275,21,Double,No,236.6265482
3276,21,Double,No,195.1355807
3277,21,Single,Yes,229.6836562
3278,21,Single,No,107.1806075
3279,21,Suite,No,227.1937505
3280,21,Single,Yes,145.2192919
3281,21,Suite,Yes,317.2028672
3282,21,Double,No,487.9889446
3283,21,Single,Yes,347.3500056
3284,21,Suite,Yes,253.318912
3285,21,Double,No,465.9155587
3286,21,Double,No,412.7791412
3287,21,Single,No,318.9152649
3288,21,Single,Yes,393.1628061
3289,21,Double,No,419.8763755
3290,21,Single,No,273.5511081
3291,21,Single,Yes,70.30853896
3292,21,Suite,No,199.6876542
3293,21,Double,Yes,248.6264509
3294,21,Single,Yes,409.3819049
3295,21,Double,Yes,128.2075594
3296,22,Double,No,293.066729
3297,22,Single,Yes,445.7590629
3298,22,Double,Yes,460.0121067
3299,22,Suite,No,454.3404904
3300,22,Double,No,392.5317979
3301,22,Suite,Yes,385.9239824
3302,22,Single,No,464.2766698
3303,22,Double,Yes,156.2159573
3304,22,Double,No,326.612738
3305,22,Double,Yes,486.0042125
3306,22,Single,No,78.87373695
3307,22,Single,No,233.8594051
3308,22,Double,Yes,377.7680477
3309,22,Double,No,354.3841659
3310,22,Double,No,436.7863785
3311,22,Double,No,91.21918638
3312,22,Single,Yes,475.99416
3313,22,Double,Yes,224.013101
3314,22,Single,Yes,354.7720628
3315,22,Double,No,291.3710861
3316,22,Suite,Yes,339.3671118
3317,22,Double,No,266.371622
3318,22,Suite,No,409.3744991
3319,22,Double,Yes,272.8170592
3320,22,Single,No,279.3220387
3321,22,Double,No,137.3195515
3322,22,Suite,No,151.2001677
3323,22,Suite,No,250.7968649
3324,22,Double,Yes,358.7468286
3325,22,Double,No,417.4887155
3326,22,Double,Yes,389.8919457
3327,22,Double,No,69.39428508
3328,22,Suite,No,343.9260576
3329,22,Suite,No,244.3143722
3330,22,Suite,Yes,337.6819497
3331,22,Double,Yes,148.6601448
3332,22,Double,No,427.3005556
3333,22,Double,Yes,418.883835
3334,22,Double,Yes,138.5133844
3335,22,Suite,No,475.6279303
3336,22,Single,No,216.5979519
3337,22,Single,No,250.6115581
3338,22,Double,Yes,194.8952073
3339,22,Single,Yes,295.2872966
3340,22,Single,Yes,89.55341687
3341,22,Single,Yes,129.3492344
3342,22,Suite,Yes,284.3100182
3343,22,Double,No,195.4294577
3344,22,Suite,Yes,359.7564126
3345,22,Single,No,240.8044394
3346,22,Suite,Yes,310.5646296
3347,23,Single,Yes,67.33792842
3348,23,Double,No,263.4314033
3349,23,Suite,Yes,334.1113695
3350,23,Single,No,246.6833655
3351,23,Single,Yes,375.9045716
3352,23,Double,No,395.2216788
3353,23,Double,No,249.0515221
3354,23,Single,Yes,293.7122165
3355,23,Single,No,325.8816939
3356,23,Double,No,373.6978973
3357,23,Double,No,113.049381
3358,23,Single,No,141.4324591
3359,23,Single,Yes,385.1161364
3360,23,Double,No,399.1236173
3361,23,Suite,No,334.2201169
3362,23,Suite,Yes,409.4045535
3363,23,Single,Yes,171.0162263
3364,23,Double,Yes,181.6319951
3365,23,Suite,Yes,302.7862607
3366,23,Double,Yes,473.3985899
3367,23,Single,Yes,97.62409807
3368,23,Double,Yes,242.923211
3369,23,Suite,Yes,133.9214482
3370,23,Double,Yes,434.6792621
3371,23,Double,No,385.2978206
3372,23,Single,Yes,356.9239502
3373,23,Suite,No,322.6746811
3374,23,Double,Yes,469.1647352
3375,23,Double,Yes,331.8167581
3376,23,Double,No,266.2695025
3377,23,Double,Yes,327.8056963
3378,23,Double,Yes,324.4427342
3379,23,Suite,No,99.78472857
3380,23,Suite,No,228.4616299
3381,23,Double,No,183.813106
3382,23,Suite,No,84.84932467
3383,23,Single,Yes,167.197431
3384,23,Double,No,309.7881632
3385,23,Single,No,155.7802189
3386,23,Single,Yes,351.2027106
3387,23,Single,Yes,333.1167903
3388,23,Suite,Yes,335.0568964
3389,23,Double,No,197.9669823
3390,23,Double,No,377.2626129
3391,23,Suite,No,133.190525
3392,23,Single,No,421.511975
3393,23,Single,Yes,408.9255428
3394,23,Single,No,376.4168754
3395,23,Single,No,323.8870304
3396,23,Suite,Yes,170.6919348
3397,23,Suite,No,90.78476968
3398,23,Single,Yes,276.9578357
3399,23,Double,No,211.2133107
3400,23,Suite,Yes,428.1061707
3401,23,Double,No,277.3139524
3402,23,Single,No,427.4819339
3403,23,Suite,No,132.5657759
3404,23,Double,Yes,107.741921
3405,23,Single,Yes,303.3555351
3406,23,Suite,No,161.3036421
3407,23,Single,Yes,332.3302054
3408,23,Single,Yes,145.4205515
3409,23,Single,Yes,172.9761883
3410,23,Single,Yes,186.6441063
3411,23,Suite,No,369.5085615
3412,23,Suite,No,356.6739684
3413,23,Single,Yes,463.4097071
3414,23,Suite,No,333.5977553
3415,23,Double,No,163.5391753
3416,23,Single,Yes,181.033589
3417,23,Suite,Yes,211.9873
3418,23,Suite,No,219.7594358
3419,23,Single,No,171.9634111
3420,23,Double,No,251.4323758
3421,23,Single,No,411.280944
3422,23,Double,No,202.1587481
3423,23,Double,No,273.2827682
3424,23,Single,No,357.311772
3425,23,Double,No,206.1210233
3426,23,Suite,Yes,61.20362088
3427,23,Double,Yes,385.8079888
3428,23,Double,No,122.5365559
3429,23,Single,No,310.5989019
3430,23,Double,No,83.53858095
3431,23,Single,Yes,207.4687382
3432,23,Suite,Yes,444.9957014
3433,23,Single,Yes,137.1478793
3434,23,Single,No,70.64439563
3435,23,Single,Yes,259.6541136
3436,23,Single,Yes,408.7736249
3437,23,Double,No,103.4120684
3438,23,Double,No,209.358441
3439,23,Double,Yes,446.1441246
3440,23,Double,Yes,331.1636301
3441,23,Single,Yes,310.6005538
3442,23,Suite,No,218.2771339
3443,23,Single,No,96.1839422
3444,23,Double,Yes,123.6351431
3445,23,Double,No,474.702144
3446,23,Double,Yes,257.9107393
3447,23,Single,No,244.3988419
3448,23,Single,No,248.3406049
3449,23,Double,Yes,332.8895074
3450,23,Double,Yes,62.29225371
3451,23,Single,Yes,325.1982315
3452,23,Single,No,140.1135726
3453,23,Double,No,179.6870267
3454,23,Double,No,473.567103
3455,23,Single,No,129.9413863
3456,23,Single,No,158.908606
3457,23,Suite,No,160.4828441
3458,23,Suite,Yes,112.0581428
3459,23,Suite,No,257.341517
3460,23,Suite,No,306.9104441
3461,23,Double,No,468.5044369
3462,23,Double,Yes,221.5475278
3463,23,Single,No,210.2417543
3464,23,Single,No,299.8367886
3465,23,Suite,No,245.4287258
3466,23,Single,No,460.6710526
3467,23,Double,No,112.4594177
3468,23,Suite,No,238.1383474
3469,23,Double,Yes,124.0456931
3470,23,Suite,No,488.2819234
3471,23,Suite,Yes,76.25064399
3472,23,Double,No,309.6022935
3473,23,Single,Yes,353.9427769
3474,23,Double,Yes,188.6289881
3475,23,Double,No,167.6377948
3476,23,Double,Yes,421.1850636
3477,23,Double,No,346.5780599
3478,23,Single,Yes,457.7773537
3479,23,Suite,No,328.0808341
3480,23,Single,Yes,270.6640034
3481,23,Suite,No,431.9188998
3482,23,Suite,No,220.9845502
3483,23,Suite,No,219.7357175
3484,23,Double,No,328.6977983
3485,23,Single,Yes,413.864092
3486,23,Single,Yes,354.0122356
3487,23,Single,Yes,203.948524
3488,23,Single,No,401.9674952
3489,23,Single,No,116.424893
3490,23,Suite,No,152.8515764
3491,23,Single,Yes,186.6334689
3492,23,Single,Yes,149.5568711
3493,23,Double,Yes,404.8817129
3494,23,Suite,No,246.709125
3495,23,Double,No,291.4629406
3496,23,Double,No,460.1212286
3497,23,Single,Yes,336.642183
3498,23,Suite,No,361.836759
3499,23,Single,No,51.93034074
3500,23,Suite,Yes,213.5871066
3501,23,Double,No,397.0099485
3502,23,Suite,Yes,428.7703663
3503,23,Double,Yes,138.34202
3504,23,Single,No,453.7901455
3505,23,Double,Yes,324.6822809
3506,23,Suite,No,236.6421865
3507,23,Single,No,464.5704291
3508,23,Double,No,396.846052
3509,23,Single,Yes,333.9277115
3510,23,Suite,Yes,181.7856494
3511,23,Double,No,361.8854315
3512,23,Suite,No,357.1942757
3513,23,Suite,Yes,52.88174877
3514,23,Double,Yes,496.4352184
3515,23,Single,No,102.300527
3516,23,Suite,No,461.7802053
3517,23,Single,Yes,316.9677154
3518,23,Suite,Yes,342.3097153
3519,23,Single,No,431.095031
3520,23,Suite,Yes,163.5007848
3521,23,Single,No,391.3146339
3522,23,Suite,No,145.815455
3523,23,Single,Yes,477.4071625
3524,23,Single,No,143.1783593
3525,23,Double,No,288.0096881
3526,23,Single,No,352.8509041
3527,23,Double,Yes,246.7360043
3528,23,Double,Yes,291.4148494
3529,23,Suite,No,366.565807
3530,23,Double,No,281.1518302
3531,23,Double,Yes,319.0684964
3532,23,Suite,Yes,408.4527915
3533,23,Double,Yes,99.31327933
3534,23,Single,No,458.7316524
3535,23,Suite,No,275.3030815
3536,23,Single,No,376.9259805
3537,23,Double,Yes,459.3519693
3538,23,Suite,Yes,181.1631124
3539,23,Double,Yes,383.9409735
3540,23,Double,No,246.8938746
3541,23,Double,No,354.0017909
3542,23,Single,Yes,313.5551897
3543,23,Suite,No,110.9205921
3544,23,Suite,Yes,233.3614986
3545,23,Double,No,311.6297364
3546,23,Suite,No,332.494121
3547,23,Single,Yes,254.4779731
3548,23,Suite,No,243.1807561
3549,23,Suite,No,147.5470061
3550,23,Double,No,165.8510189
3551,23,Suite,Yes,307.4859483
3552,23,Double,No,62.64269212
3553,23,Single,Yes,165.8270103
3554,23,Single,No,370.946562
3555,23,Single,No,401.4555654
3556,23,Single,No,340.1147515
3557,23,Single,No,360.8897844
3558,23,Double,Yes,129.3497626
3559,23,Double,Yes,371.7681304
3560,23,Double,Yes,494.7923367
3561,24,Suite,Yes,416.6977842
3562,24,Single,Yes,352.2065623
3563,24,Single,No,458.7425372
3564,24,Double,No,398.5976032
3565,24,Suite,No,151.9574592
3566,24,Double,No,348.7175076
3567,24,Single,No,463.2702173
3568,24,Single,Yes,412.4279069
3569,24,Suite,Yes,323.6226801
3570,24,Single,No,455.2729852
3571,24,Suite,Yes,168.3315092
3572,24,Double,Yes,347.8997251
3573,24,Suite,Yes,90.2281426
3574,24,Double,Yes,284.5842175
3575,24,Double,Yes,495.8120376
3576,24,Double,Yes,86.01119437
3577,24,Double,Yes,94.02821459
3578,24,Double,No,79.199461
3579,24,Single,No,165.0615965
3580,24,Single,Yes,306.0127501
3581,24,Single,No,422.6399668
3582,24,Single,No,74.81928873
3583,24,Double,Yes,446.3498601
3584,24,Double,No,108.3879162
3585,24,Single,Yes,439.2355184
3586,24,Single,No,150.3182102
3587,24,Double,Yes,157.7300091
3588,24,Double,Yes,396.7026495
3589,24,Double,Yes,339.9208556
3590,24,Double,Yes,241.4284387
3591,24,Single,Yes,139.1428903
3592,24,Suite,No,63.58177582
3593,24,Suite,No,454.2725191
3594,24,Suite,No,435.5530664
3595,24,Double,Yes,85.89168321
3596,24,Suite,Yes,214.2131836
3597,24,Double,Yes,485.770811
3598,24,Suite,Yes,448.3086504
3599,24,Double,Yes,103.0402644
3600,24,Double,No,199.5769164
3601,24,Single,Yes,163.2096892
3602,24,Suite,No,277.3866855
3603,24,Single,No,459.7100282
3604,24,Suite,Yes,125.4136873
3605,24,Suite,Yes,100.8964932
3606,24,Single,No,358.9054925
3607,24,Suite,No,360.0608648
3608,24,Suite,No,348.5508035
3609,24,Double,Yes,283.973797
3610,24,Double,No,103.1637672
3611,24,Suite,Yes,461.0371664
3612,24,Suite,No,134.0797267
3613,24,Single,Yes,87.53858525
3614,24,Double,No,372.2120226
3615,24,Single,Yes,109.1188254
3616,24,Single,No,426.4915138
3617,24,Single,No,233.2420837
3618,24,Double,No,238.7360502
3619,24,Suite,No,311.0416663
3620,24,Suite,No,349.0540003
3621,24,Double,No,260.4514252
3622,24,Suite,No,374.8954342
3623,24,Suite,Yes,71.04860583
3624,24,Double,Yes,325.0282023
3625,24,Double,Yes,399.719265
3626,24,Single,No,405.9887042
3627,24,Suite,Yes,452.863565
3628,24,Suite,No,360.2549627
3629,24,Double,No,386.8181431
3630,24,Single,Yes,154.9768635
3631,24,Double,No,111.8098263
3632,24,Suite,No,342.2415839
3633,24,Single,No,357.4697
3634,24,Suite,No,328.4335059
3635,24,Double,No,167.1357003
3636,24,Suite,Yes,278.9894236
3637,24,Suite,Yes,60.91261258
3638,24,Double,No,78.32820974
3639,24,Single,No,340.785667
3640,24,Double,No,425.3910731
3641,24,Double,Yes,138.8671265
3642,24,Suite,No,182.6236932
3643,24,Double,Yes,499.9747951
3644,24,Single,No,74.44016162
3645,24,Double,Yes,438.021982
3646,24,Double,Yes,271.1116918
3647,24,Double,Yes,160.1654454
3648,24,Suite,Yes,420.8784022
3649,24,Double,Yes,57.76357368
3650,24,Double,Yes,170.7806538
3651,24,Suite,Yes,241.3978509
3652,24,Suite,Yes,222.0181291
3653,24,Single,No,251.7327202
3654,24,Suite,No,295.3492449
3655,24,Suite,No,178.4461144
3656,24,Double,No,146.6795037
3657,24,Single,Yes,377.2435049
3658,24,Double,Yes,308.4130735
3659,24,Single,No,400.736886
3660,24,Double,No,486.251338
3661,24,Double,Yes,340.3080138
3662,24,Single,No,362.0070032
3663,24,Single,Yes,135.7898802
3664,24,Single,No,430.4339267
3665,24,Single,No,476.0777231
3666,24,Single,Yes,114.1179677
3667,24,Double,Yes,60.56589595
3668,24,Suite,No,87.17196811
3669,24,Single,Yes,327.7792091
3670,24,Suite,No,230.0901688
3671,24,Suite,Yes,148.2835385
3672,24,Double,Yes,180.5599858
3673,24,Suite,Yes,378.6676565
3674,24,Suite,No,115.4174857
3675,24,Double,No,199.8136885
3676,24,Suite,Yes,131.8764993
3677,24,Double,Yes,309.309724
3678,24,Double,No,88.61358252
3679,24,Single,Yes,188.7818129
3680,24,Single,Yes,314.6207949
3681,24,Double,Yes,298.5842021
3682,24,Double,No,100.8441034
3683,24,Suite,No,266.9132258
3684,24,Double,No,494.4015548
3685,24,Suite,Yes,182.6760075
3686,24,Single,No,437.5801189
3687,24,Single,No,363.5374876
3688,24,Suite,Yes,408.2952372
3689,24,Single,Yes,410.0615384
3690,24,Suite,No,115.4441262
3691,24,Single,No,111.0893818
3692,24,Suite,No,227.1390171
3693,24,Suite,Yes,467.2929721
3694,24,Suite,No,199.4698131
3695,24,Single,Yes,302.4918142
3696,24,Suite,Yes,64.53394174
3697,24,Single,Yes,418.8174969
3698,24,Double,Yes,97.63738058
3699,24,Double,No,103.8029571
3700,24,Suite,No,456.857209
3701,24,Suite,Yes,423.1343237
3702,24,Suite,Yes,320.5853733
3703,24,Double,No,285.007952
3704,24,Single,Yes,474.3330645
3705,24,Suite,Yes,245.5834791
3706,24,Double,No,110.3228672
3707,24,Double,No,306.8686855
3708,24,Single,Yes,119.5420642
3709,24,Double,Yes,488.9338836
3710,24,Suite,Yes,108.3446552
3711,24,Single,Yes,55.44914238
3712,24,Single,Yes,356.660046
3713,24,Single,Yes,374.9757161
3714,24,Suite,Yes,53.94671711
3715,24,Single,Yes,128.4738299
3716,24,Single,No,450.3962925
3717,24,Single,No,402.5610441
3718,24,Suite,Yes,136.0015509
3719,24,Double,No,76.87735963
3720,25,Single,No,241.0271733
3721,25,Suite,No,402.4804492
3722,25,Double,No,287.7945386
3723,25,Suite,Yes,280.4126514
3724,25,Single,Yes,401.3257064
3725,25,Double,Yes,156.5856892
3726,25,Double,No,495.7873901
3727,25,Single,No,148.442859
3728,25,Double,No,392.3832408
3729,25,Suite,Yes,326.641205
3730,25,Suite,Yes,77.84977883
3731,25,Double,Yes,464.447692
3732,25,Single,No,166.4662128
3733,25,Suite,No,392.117699
3734,25,Suite,Yes,87.77699027
3735,25,Single,No,318.5923839
3736,25,Suite,Yes,264.4867231
3737,25,Double,No,491.0526909
3738,25,Suite,Yes,431.1514327
3739,25,Suite,No,159.9461256
3740,25,Suite,No,394.5028925
3741,25,Double,No,369.7598239
3742,25,Single,Yes,466.6437693
3743,25,Single,Yes,260.1441749
3744,25,Double,No,52.86122879
3745,25,Suite,No,85.38125603
3746,25,Suite,Yes,170.7017879
3747,25,Single,Yes,271.8706597
3748,25,Single,No,410.3044486
3749,25,Single,No,130.1063778
3750,25,Suite,Yes,255.4596454
3751,25,Double,No,142.4939214
3752,25,Single,No,253.0287931
3753,25,Suite,Yes,271.3056847
3754,25,Suite,No,87.01005232
3755,25,Single,Yes,397.4067939
3756,25,Single,Yes,70.5645789
3757,25,Suite,Yes,366.7050604
3758,25,Double,Yes,218.4833944
3759,25,Suite,Yes,149.6664494
3760,25,Single,No,232.7994858
3761,25,Double,Yes,263.344476
3762,25,Suite,No,414.9706875
